vibration,temperature,current,pressure,state,label,state_encoded
2.921016730029495,74.71061026126682,10.20453246916703,139.499738213334,degraded,1,0
4.235202197039541,95.10645876690045,11.236578635873451,138.43261339398313,failure,2,1
3.89252748213732,92.10835621268475,11.668803596401313,130.14457861404483,failure,2,1
3.0540339055616146,82.16528517603311,9.49968531375838,129.22810554773787,degraded,1,0
2.112605025077217,64.83297039833742,7.7464612010120755,159.46441125535495,normal,0,2
3.114075917937621,73.02820987805335,9.696215604110222,145.58523139930944,degraded,1,0
4.500634358181142,87.8220704717975,11.384566841269594,124.14842115396844,failure,2,1
2.1266911149186623,62.70007423673896,8.688623256962147,155.80975540072004,normal,0,2
3.395682262839029,81.20749352288405,9.806838762276412,120.11426298389765,degraded,1,0
3.021239368010982,81.90103441886924,10.585330814658832,123.82723319272132,degraded,1,0
4.229897472802073,82.91546227020616,11.224229355260446,138.9217468947414,failure,2,1
2.7237153340563216,83.5682703989269,9.705053841122195,139.71614949124006,degraded,1,0
4.045053944403009,92.73042967592885,11.775880776231492,132.90945202030565,failure,2,1
4.32437474955701,87.66074634423649,10.267152620450986,139.26207559233873,failure,2,1
4.293167195720593,94.91642025123735,11.287344866009684,131.97197110651345,failure,2,1
2.809779479253703,79.32696346204983,10.03418578298383,123.21134960234151,degraded,1,0
1.8604210797807517,66.92188503571481,8.19230410900939,148.5345723661723,normal,0,2
4.158951704494386,99.0288388697082,11.680605525453446,145.65381307310668,failure,2,1
3.8740811536272406,84.45334921123988,11.235846149238151,125.17168616991157,failure,2,1
3.1243985658874296,77.47339390194543,10.145601377569015,132.54588025932355,degraded,1,0
1.810638533304621,65.69320454896206,8.500512327028945,143.87183526698857,normal,0,2
2.192344579482495,62.48250134743961,7.782097208863914,146.4655219447311,normal,0,2
4.027964271703643,91.07324516552876,11.487067394932277,147.02637230865125,failure,2,1
2.2122156197012632,68.35551209679122,7.854267764469544,146.3682444535031,normal,0,2
3.9150803667955714,91.78936875799324,10.745494843602014,132.92742369875555,failure,2,1
2.008865759096144,65.64127604906818,8.2374979444404,147.62945357979712,normal,0,2
1.97767977453652,69.84205617545676,7.819615809147481,143.78627231414816,normal,0,2
3.979579388221712,90.16898884497252,11.220352901086912,129.68048528615023,failure,2,1
3.923163666858605,86.57039948168656,12.422286346626144,137.82859245958585,failure,2,1
2.827200367863129,80.43633188139933,10.192985046284438,127.05764662867465,degraded,1,0
3.9006247745316944,90.33249121256048,12.341930956842027,137.03338674061686,failure,2,1
3.849855933101437,93.5671995798015,10.18783852706507,142.14015680090796,failure,2,1
2.729437427386125,81.32588358532358,10.18228073867773,130.40882903465132,degraded,1,0
4.091927463614963,94.11123247905616,11.073460978544787,139.5607350594846,failure,2,1
3.0417522951967007,77.96314654960347,9.576820140056514,131.05187333943005,degraded,1,0
4.007074283417728,85.10980134876873,10.575801820827389,131.60535986224338,failure,2,1
3.7420647804077887,95.6418065379888,10.579332924430544,122.87711654155784,failure,2,1
3.910218322537399,88.17250339339468,11.05321520514134,124.10043842953353,failure,2,1
2.9262657091471604,74.34909696439777,9.741576558413083,139.1784723894726,degraded,1,0
4.273112074086436,89.79076538493048,11.24753006915183,131.02034177743113,failure,2,1
2.892001570016709,76.30374877063574,9.37324699381412,133.54905484296708,degraded,1,0
3.968915513494448,84.79931591287388,10.88856682489506,141.6150285939038,failure,2,1
4.041584013476792,94.43676772491624,11.8201415223541,132.97138210004331,failure,2,1
4.675476583816529,93.04428364397988,10.774862683629756,127.87124690798716,failure,2,1
3.091849832100377,76.08564644004538,9.309204140768207,122.86205050898852,degraded,1,0
3.6463686176493537,88.64696537800343,11.254815830628829,132.75192855841522,failure,2,1
4.2594595067851095,89.6428073699086,11.117954797107153,134.34940370487445,failure,2,1
1.8883475560051344,69.01638776502256,8.433743274376916,145.8878452763205,normal,0,2
1.90754358856219,59.80780269881485,8.361017640015847,148.39907415487173,normal,0,2
3.05736499735388,74.75134719521793,9.801442334216071,134.72006549850576,degraded,1,0
2.975706777458801,81.75365079798658,9.55800057162678,135.8943557185956,degraded,1,0
4.320019569364096,96.8774920356881,11.416367635779686,133.29478213558218,failure,2,1
3.149152727972313,83.6090855997738,9.750063784794571,138.66546788520515,degraded,1,0
2.9910260784705143,81.97424081733716,10.145448528795002,121.53016048195076,degraded,1,0
4.088918399014625,91.95225858039996,10.58578546815868,127.4203259272289,failure,2,1
3.0123662649952263,78.52272491936725,9.2102818506412,129.4792300655651,degraded,1,0
3.964263822478404,93.38800986672204,10.661780743616175,129.43013017671765,failure,2,1
3.159806440838941,78.96781793755535,10.634291617823736,138.3170361053998,degraded,1,0
1.929310743201265,67.78055589181731,9.201029380087666,158.0295791998439,normal,0,2
3.058895117347645,81.81434209403687,9.20888841662676,135.33903696936835,degraded,1,0
2.7551977672460373,76.38020866824773,9.096479302534092,133.1447942204789,degraded,1,0
2.8606610276308904,77.98348530539334,9.963571155579473,147.752631869652,degraded,1,0
2.982977903117679,80.88623389449685,10.617375957022396,128.03430211586257,degraded,1,0
2.809500210390919,82.67536052218487,10.335972303907248,137.59336398603978,degraded,1,0
2.0871297297457243,60.62556603919806,8.553711321307224,164.54196749293715,normal,0,2
1.99544139836445,65.79085321029875,8.39747467541106,152.64041547385722,normal,0,2
4.036456044707574,84.086102116696,11.076249265691748,138.36225597060067,failure,2,1
3.963483024317512,87.50433041805351,11.646118990128173,149.2830813836092,failure,2,1
1.816885512166165,61.00755754838627,7.617875096141623,149.3544773040683,normal,0,2
1.9671381524251013,66.96035915101761,8.268751549101468,148.7790532044578,normal,0,2
4.112570896091426,89.38016522825433,11.42911094665234,127.074134503889,failure,2,1
2.857657075834698,76.37238850111176,8.824772073687818,146.2918603628151,degraded,1,0
4.216895504971458,89.04649710960791,10.743359567503395,130.02591587243538,failure,2,1
2.0317453261250176,63.91820368575684,8.460310584967521,146.03000915663722,normal,0,2
2.2024309623286853,60.56968448507337,8.580625121234418,145.03513366652544,normal,0,2
1.97528226174794,62.78355119400716,8.074311495794662,147.89174780335534,normal,0,2
3.2549153974513065,78.39281989223346,10.340681163287652,127.21257710095595,degraded,1,0
2.908879156856954,78.3825520292399,9.65686043212246,125.32946879425734,degraded,1,0
2.8783659095699625,81.46725617314176,9.62975494683392,140.83756495981433,degraded,1,0
2.933510480277315,78.84569953138359,9.94272028626374,135.56763712068883,degraded,1,0
3.860527154416766,95.12167648935429,10.70909599149244,140.24877341709782,failure,2,1
4.334854153214226,85.94585496650632,10.44302294014733,123.12027754549256,failure,2,1
1.9393299705234703,65.68667199990828,9.010033556481416,146.31073164370346,normal,0,2
3.8147521774822897,88.82198674945782,10.670354362220852,143.3391644863584,failure,2,1
1.9376231039304197,71.22060190006705,8.418959979675577,151.63074654884792,normal,0,2
2.8394712655658503,86.87616245136729,9.551833670703967,136.48029077610295,degraded,1,0
2.821835214012371,78.41070698979455,10.267182449318192,135.61488184222742,degraded,1,0
4.290385326462944,85.7361116656255,11.689182015634154,134.39086055027784,failure,2,1
3.0068345821712845,82.49362855311966,10.351720066569449,149.5457685723362,degraded,1,0
3.835663834738996,97.30588144901311,10.709764223443669,127.39082271497824,failure,2,1
2.0890198411124787,68.3645603378522,7.715370158548811,143.0286685485569,normal,0,2
1.9620872259012516,64.33836382966733,8.252785611571827,142.3893245198035,normal,0,2
2.062411981705216,67.04212290510891,8.494795121540061,143.27059221385628,normal,0,2
1.9912564671222817,66.78203878955212,8.903577692829908,149.5543861404563,normal,0,2
3.727105829276544,85.82280372604802,11.445311641581531,136.557304306256,failure,2,1
2.1082691053887075,63.4688448815919,8.460204619785852,159.94347485656644,normal,0,2
2.9676059219474653,83.7499099700277,10.81753319726376,143.85393078259045,degraded,1,0
1.9639960731243016,62.6337494319702,8.658673137877344,152.3428365784993,normal,0,2
3.0048214720446844,73.0969155007497,10.011169619659304,146.43144315054226,degraded,1,0
1.9361038252310496,60.69995817142563,9.197856443057956,157.57362817006975,normal,0,2
3.035725695920944,76.6369124404055,10.11031540215358,132.6234077046863,degraded,1,0
2.1049552715319333,63.26048556242816,9.05989247789459,151.481997035193,normal,0,2
4.181366829274586,83.46674364674205,10.634414502166942,134.18274083136376,failure,2,1
1.7915887060501412,70.60526411172361,8.37783480425485,152.15496678302256,normal,0,2
2.008704706823817,64.02822611098593,8.538998330027589,135.0932331404933,normal,0,2
3.132172008122005,80.00530275493762,10.197710492694018,128.53640955364733,degraded,1,0
2.954221673177887,84.18764717795256,9.832377959065989,125.9478131852144,degraded,1,0
4.250469272459601,95.1140500844618,11.056714859144462,131.9527436153067,failure,2,1
1.9283177679397197,58.93375599451255,8.464860708516852,149.08689368712538,normal,0,2
1.7922188180143803,63.95903213525591,9.198435716216927,152.70485918576847,normal,0,2
3.973777732263904,87.40109581191355,11.383480925514672,132.6542066379977,failure,2,1
1.990337632998511,63.648107484171085,8.098057924203868,154.56184643763726,normal,0,2
2.051504768630605,77.52137734462785,8.742628467044597,158.5167423013545,normal,0,2
3.950685789148085,93.30809450874342,11.003509847529823,122.5242549219707,failure,2,1
3.1605547740344897,85.08756968775464,9.944593719860457,132.3793593887296,degraded,1,0
3.944820855711965,84.49019006828728,11.31159754289491,130.62283289987082,failure,2,1
2.7982478274104,76.5558013113377,10.68859046825228,141.8852464215891,degraded,1,0
3.828903460814884,88.7686757532303,10.421218791718244,131.79014248453635,failure,2,1
4.228713208985723,90.4792229113054,10.536185928793277,139.73870468475445,failure,2,1
1.8474343685429904,69.10339833613834,8.26546028799571,169.1864946425119,normal,0,2
2.0951449277058085,63.80885218380383,7.775854575598644,143.06650508902834,normal,0,2
3.8934327462440153,86.31330091114782,11.525463714148916,126.91665689896016,failure,2,1
2.007203686128374,64.31032084782126,8.09543465449055,150.58110388889148,normal,0,2
2.971463873338017,74.01021332557701,10.681614487566124,132.9505240079385,degraded,1,0
3.9026647354236808,94.24618999322824,11.388578004950988,134.87092528598748,failure,2,1
3.680476054166309,96.70561884944928,12.129983189172618,145.41394572294536,failure,2,1
2.926758923632268,82.53330730428495,10.011315426338436,125.51244938647008,degraded,1,0
4.122692033134367,89.8537324812404,11.456773973692274,128.88586880974475,failure,2,1
1.8877455193755583,62.01811583170364,8.932506123408489,152.03621483119235,normal,0,2
2.927361247210375,79.81628468503936,9.99171579508874,139.61244045273364,degraded,1,0
2.9016468420807837,79.05715502057332,9.530268379007008,142.55490319355764,degraded,1,0
1.911075917177168,68.10472681427271,8.872319886825162,161.04503006813238,normal,0,2
3.7583035591461846,91.85437559192158,10.387814744347052,137.9231816405039,failure,2,1
3.734968568960448,99.47288987700529,9.866162288338264,129.59881673401728,failure,2,1
2.814528257011148,85.09776091139562,9.952329454401658,146.67967225028588,degraded,1,0
2.950383765596542,77.95935674539913,10.074728044831655,140.2025639149268,degraded,1,0
1.9230857650212705,61.94531492139619,8.852526807820993,148.54630395920398,normal,0,2
2.9439947362495373,77.99920873161602,9.915073821161135,146.04799474235682,degraded,1,0
3.708248321493861,91.05810884714784,9.90842163220475,133.19682196989316,failure,2,1
4.084525723438513,80.93778859673515,11.065081620394013,127.4665668115147,failure,2,1
3.6978907899261007,86.90497067328556,10.627643852765312,132.47286727585333,failure,2,1
3.011176439074016,84.10252845549033,11.32100595524631,139.0371692965704,degraded,1,0
2.989033904698659,76.83691632365858,10.507968611781775,132.2771867147114,degraded,1,0
2.958803437595056,78.17112584272321,9.655444101139103,138.15690820104746,degraded,1,0
1.9960444846143344,67.21487726646103,8.512035309855445,150.22317104621808,normal,0,2
1.9532298798688108,66.12613761562483,8.480058753976348,153.5778062041734,normal,0,2
3.130923652650845,76.13537310651833,9.960305787797148,132.97185484613524,degraded,1,0
4.228157160090495,91.31853963266396,11.322036843071276,123.71850719346529,failure,2,1
4.15981361462846,90.02759152695852,10.693026707188402,141.7120564341963,failure,2,1
2.9803611292310808,84.51295913307534,9.562078796752443,129.56085232953163,degraded,1,0
3.705529187697844,93.30277715263908,10.683968977999136,132.73349433025217,failure,2,1
2.973112346196463,79.5599780051958,10.64603016716326,129.94309084542812,degraded,1,0
4.107277843769515,82.47983775842093,10.538900965999556,126.81456435479264,failure,2,1
3.980975024489306,83.64565977157966,11.091020360273228,141.5214427108121,failure,2,1
3.863585040395243,95.18556887532866,10.733454289469956,135.96806900709998,failure,2,1
3.171904136252012,68.64997423441048,9.991694828837046,134.28572338689054,degraded,1,0
3.3073062386548275,73.49803091920067,9.721610613578315,135.22031214766338,degraded,1,0
3.017018406008483,80.74335051561101,10.459935757977217,141.8777318706068,degraded,1,0
1.89148494734422,62.31741577756839,9.753365130756208,159.3350968555259,normal,0,2
4.177797549836729,97.7873307832258,11.296972995415306,132.09755799184984,failure,2,1
3.818299497697562,92.7184835494757,10.11055546047495,137.33761079401796,failure,2,1
2.9812238357425254,83.38752841553966,9.9423878837239,132.40163550323194,degraded,1,0
1.917240977935128,65.27996761990072,8.044340919906118,128.08987137379046,normal,0,2
3.031430134539419,75.6334993113636,10.1169240128948,141.98924306081437,degraded,1,0
4.023119347735982,89.86605080248619,11.176871497205015,135.78642935421215,failure,2,1
3.129515592028482,79.93774764451882,8.522875529378984,130.66834178034813,degraded,1,0
3.0486510315022297,77.86909800713238,10.419831932215596,125.83675660606694,degraded,1,0
2.0032004149065767,62.55139192137491,8.695488160749125,144.91713472685922,normal,0,2
2.1428857707813567,60.20907057086316,8.250980738839955,152.46830084032595,normal,0,2
3.021513985028624,83.48609754435174,9.37440043168316,124.65550163139976,degraded,1,0
1.939212473932418,63.247851214765824,8.266985762156843,156.25000433835228,normal,0,2
2.7989267037950345,78.72069488844497,10.07215500971754,122.62248606850132,degraded,1,0
3.0720390752108893,75.7795692980782,10.411391390417002,128.50210566954692,degraded,1,0
3.176577744477651,80.54698658959693,8.847894032028016,132.56318774304515,degraded,1,0
2.8208720022882234,75.94942223422764,9.032285020143098,131.2931771430945,degraded,1,0
2.905289616665016,80.21010547286126,9.62202464665404,137.43298131497622,degraded,1,0
2.051360010656972,63.26872227109879,8.002785344823128,128.45803340038762,normal,0,2
3.01542878668985,80.59736764423953,9.294471584466958,140.42129451264466,degraded,1,0
3.108149542935845,77.81925502109472,11.463635046236664,128.2881033069916,degraded,1,0
2.912997550101947,75.37433673302458,10.425039666208775,137.81934507761596,degraded,1,0
3.098917686167042,76.78420634109008,10.153672808353983,133.32767117688198,degraded,1,0
3.0154376085784858,70.74382373599958,10.836720942811493,137.9817904705485,degraded,1,0
3.1850109114529,79.96924401711452,9.806062109068764,143.8159873761335,degraded,1,0
4.115812314538935,92.1019092479711,11.716610632070196,130.5110347404485,failure,2,1
1.939349661178426,66.48168863430479,8.304886618156928,144.79049723127642,normal,0,2
2.867998202746385,81.07672368102064,9.89210643683589,127.05011015855834,degraded,1,0
3.074205848066255,81.53374012561457,9.795345762952138,141.78999045462584,degraded,1,0
2.231465856667351,58.93138812407681,8.791660580909168,137.9046309660776,normal,0,2
4.281723898689184,89.43414166126902,11.369198575187946,140.035661682634,failure,2,1
3.005057858235157,81.07437432417719,9.442588906323794,143.07914890413917,degraded,1,0
2.991313837518464,77.05953279710164,9.907037759525616,124.2040853551884,degraded,1,0
1.9482711549899627,69.58037918060313,9.47703170253818,147.27871079670254,normal,0,2
1.93993613100812,64.05199531317186,8.244274689802506,163.89208638381706,normal,0,2
2.911290790524293,86.22079413658938,9.442733842495969,123.2603652228336,degraded,1,0
2.118891337147464,67.30198750340345,8.649365488205172,158.02612678737322,normal,0,2
2.8308755851570444,84.51163597301428,10.077246832797629,132.72827001832232,degraded,1,0
4.041427887355714,88.92327083781667,11.812966674354715,124.99382168777856,failure,2,1
2.0517659020469123,62.64133260725124,8.579375874902759,144.33462800735006,normal,0,2
3.912747393563994,94.7165254167112,10.412313585254658,137.331545726096,failure,2,1
2.078213000153146,62.42957700958045,8.168562497855802,158.11488606937456,normal,0,2
3.986342758447142,88.81459364196223,10.833751834354612,138.58335334395323,failure,2,1
3.2622205603681254,84.1602472796103,9.630114418013516,125.99137840335592,degraded,1,0
1.974743184860684,60.94470465861424,9.193774804170944,139.27393966529527,normal,0,2
1.916804508250555,62.92558113878239,8.153465357965649,142.0032380107558,normal,0,2
2.045060341286254,58.92309689652046,8.006241866337247,147.87645827442176,normal,0,2
2.0059932630266326,65.90147504836412,9.078279903231428,140.18384700660664,normal,0,2
2.966760045842244,74.23607346190033,10.479408153233836,142.6118824879859,degraded,1,0
4.01444982684724,87.47026946129373,10.217867826557638,136.4514656148683,failure,2,1
3.935028414700291,93.86833854084682,10.459889276534003,130.3645563299204,failure,2,1
3.139213591648662,72.91807544889568,9.71094327064218,133.25844238066614,degraded,1,0
1.8986104047707464,65.27848327456091,8.106694533924674,151.91537816755738,normal,0,2
2.0496714153011237,64.55064102119366,8.775267628692795,161.42272392306018,normal,0,2
3.985435513481932,93.7710632454134,10.944617269950552,128.61238169645236,failure,2,1
3.1133498758116467,79.11244691483093,9.325113465309386,146.93514272815355,degraded,1,0
2.793989566654538,82.07960855811501,10.934408920271927,137.83301285641153,degraded,1,0
2.034670997760492,73.16255879264938,7.717966958585055,149.75789541712896,normal,0,2
4.124705159765171,98.124375808889,10.341123120712636,132.1206440433936,failure,2,1
1.9534689543219947,64.65566784851156,9.62384592248224,138.72772253703636,normal,0,2
4.153087498875003,96.64974132885932,11.135024274986872,133.2774865922786,failure,2,1
2.1672572386837703,66.36181178043965,8.200369961302677,149.5817319175672,normal,0,2
2.9367964788344336,82.48538695987641,10.474071475236023,132.93480758716174,degraded,1,0
3.936339797179133,87.56270656510866,10.952141627175024,131.06392088856097,failure,2,1
2.916125424741119,78.15877294970255,10.515124846984785,132.43475128754687,degraded,1,0
1.9345924316872576,59.050443085216514,8.717261104798117,160.3024390887222,normal,0,2
3.004763918487218,80.30269416245355,9.783852410446336,143.59082445430602,degraded,1,0
3.840358784728369,94.58341842442678,10.290774961651811,132.96433629741003,failure,2,1
3.058681399085609,82.32712708251344,9.991888441202027,142.80862802199968,degraded,1,0
2.965304858560545,77.69432169466063,10.735517345408551,130.27840726386842,degraded,1,0
3.9203109450021274,87.99010628933428,11.336748395557969,124.47380849089798,failure,2,1
4.136467756411932,94.25959651608024,11.332228404706893,132.23230147211237,failure,2,1
3.06843742327928,67.82137384302735,10.510817606913804,144.69548423114534,degraded,1,0
3.83716934868048,84.7565910001562,10.196833660634928,136.2686069909211,failure,2,1
2.0267050265869258,67.89130008577617,8.534970695442055,157.99110281299014,normal,0,2
1.941947655019528,66.91287981436699,9.209709414349348,152.96003647367235,normal,0,2
2.994015842437243,74.38304173495365,9.932909894661538,138.50567153305573,degraded,1,0
3.7991324347412183,90.57071108310734,10.798512077574234,136.1931441969393,failure,2,1
2.21650560678066,68.86928293161668,8.590343963018691,157.702396974898,normal,0,2
3.87458983091053,95.43376437728364,10.55240249693909,136.21815995736063,failure,2,1
1.9765846625276664,64.23905488991517,9.171165446590642,155.75576046864683,normal,0,2
2.068189148962631,71.0017988086421,8.748169478763534,147.30530931909706,normal,0,2
1.9628142117721332,62.632499729538885,8.635797985082757,162.40212951369216,normal,0,2
2.1275390737999014,64.506928090874,8.726677678999817,156.29601378388804,normal,0,2
1.94687857053924,66.57259911636113,8.03152583631952,155.1101963283221,normal,0,2
1.910721248450812,66.66924700875106,8.514753343219839,135.2362183992146,normal,0,2
1.989269785599577,66.45508000888341,7.832377635370888,141.54924398317647,normal,0,2
1.9171004989077929,63.17941161935985,8.817599782177387,154.57777699075098,normal,0,2
1.976403001278903,67.41860355852387,8.679157085503038,152.0011379722155,normal,0,2
4.017471485052052,86.71134093476061,11.134910458450314,126.61311935079414,failure,2,1
2.147654034972589,69.48529690097921,8.23413585185845,152.96852650078057,normal,0,2
1.8633121301584576,64.26951244384878,8.002701963924771,136.48514671814985,normal,0,2
1.961497818828713,66.24471420040801,8.560034284537172,134.020751401446,normal,0,2
4.052500578170367,86.47126263738076,10.74108469548137,142.56801996234685,failure,2,1
1.968015247674516,65.4932134748084,8.145064266807239,165.67154041271078,normal,0,2
2.123828307143364,65.06913262439221,8.63125403035456,162.76661208476426,normal,0,2
3.0811362777841484,83.50467666876494,9.6658274025766,134.58773921837147,degraded,1,0
2.104172466405885,66.89651898478864,8.444955170083038,154.34892963971348,normal,0,2
2.86354653173875,83.03800015006448,9.691612319240146,125.9010284555216,degraded,1,0
2.952710049912562,81.07220171035902,10.357587195064028,134.6549488221462,degraded,1,0
2.642353981682138,82.98060345713927,10.06708320799792,137.8913088419599,degraded,1,0
4.003566450905952,90.16905086418264,10.338530670725405,128.3174074311538,failure,2,1
4.195851948857393,88.87655007801486,11.11414826218881,125.90919678072082,failure,2,1
3.775175628227845,90.46143647917884,10.071996506197358,140.61067494659835,failure,2,1
3.172897215489254,75.13038482601219,10.233975211065928,127.10060523182176,degraded,1,0
3.9901066857353498,88.86699596733129,10.88469800361946,139.10731862857705,failure,2,1
3.206770444119225,80.46329834890778,10.194802262045997,120.0121581896879,degraded,1,0
1.9559955513303016,65.42490687617979,9.1125411478531,139.2310338661542,normal,0,2
2.9273739073126896,76.13501472098699,9.912310772050654,138.3176631189158,degraded,1,0
1.955671774880849,62.12439117941257,8.426497924532546,162.83781360106758,normal,0,2
2.049403018628274,65.84718973892771,8.266120309615696,144.9628247404646,normal,0,2
4.264668184497988,89.85119399387204,11.121462973659694,134.71093544124025,failure,2,1
2.0232786742940165,62.54051707469824,7.569283275384114,158.959441653853,normal,0,2
1.973548515868939,58.48744731567805,8.770052662838921,140.70556203859894,normal,0,2
2.1066674689589155,68.80021066894844,9.087417571190947,154.86532415692233,normal,0,2
3.134753935252048,84.49910687994326,9.743705601510744,139.61168372700723,degraded,1,0
1.96307228607538,65.46601251886231,7.745100026018214,153.06489608610505,normal,0,2
4.1324337507895,83.25614026282855,11.656817965657694,143.7824389254126,failure,2,1
2.114927332628568,62.71467661834087,8.485129891538792,163.28100476726632,normal,0,2
1.804889813596137,65.46666079364178,7.727358829210459,155.69784221613125,normal,0,2
4.088070798775583,87.65564151946008,10.422259304184218,140.71129966774754,failure,2,1
2.0265362349399627,63.10603436276236,7.463502707732517,148.99290628360274,normal,0,2
1.9063493625210404,62.82971644147612,8.624181909538708,148.59503236195218,normal,0,2
2.0463206292099123,60.55680212900421,8.860474040383334,140.75607513923617,normal,0,2
2.851820113479034,82.89215175831944,10.042756664819798,123.41896884919262,degraded,1,0
2.0951549770574043,61.68122201292902,8.701225557089973,147.99269181825906,normal,0,2
3.28029048287445,80.13923016199932,9.59890029598241,127.25667330067095,degraded,1,0
1.867976679297936,70.95224098902665,9.001262051306547,146.4811826092147,normal,0,2
2.807341944589123,85.90351660201586,10.245722755447202,133.45370304127846,degraded,1,0
3.965437329621319,84.91921010175464,10.963369435137915,119.98540726689012,failure,2,1
4.07624893103242,89.81727195744661,10.947083255877684,136.74778039052342,failure,2,1
2.8617823464856618,77.7384281188584,10.121567327569243,131.82612746319916,degraded,1,0
3.9799654462426486,90.9671668414952,10.747142232715328,132.7111540119439,failure,2,1
4.283040905340365,98.28817024223972,10.920057817727365,137.34493303343464,failure,2,1
3.308671676564664,74.24635533282176,9.742414550453992,134.14599744556082,degraded,1,0
2.0072680524329343,63.66264728017291,8.462075484455884,149.7182201626539,normal,0,2
2.73464245443909,81.46698563156903,9.808062629334607,136.36539275144324,degraded,1,0
2.9087259144403195,75.96852834711149,10.126868648387417,122.89673431409138,degraded,1,0
1.9996397460909432,61.23531476012423,9.13894427825104,156.58021717931754,normal,0,2
2.034361828956846,59.27011949507112,8.637735686992789,147.11188289687763,normal,0,2
3.358255798930566,84.73702658078469,10.361413447492756,135.75464431787287,degraded,1,0
3.1668951457804955,79.71551883667865,10.042797351972265,133.12098246864673,degraded,1,0
3.102878672791263,71.38507770483416,10.223490858504928,130.68954568027104,degraded,1,0
2.644251095871166,88.16827861171151,10.147639970310433,129.75863080167224,degraded,1,0
3.823636300202916,87.33952971340932,11.85140452145028,130.75801184820142,failure,2,1
3.9590585532955433,88.26077299354745,10.552484483674345,129.80475173917313,failure,2,1
4.105033862652434,79.25160841885041,10.541113997379536,130.3353829525912,failure,2,1
3.776295303157674,92.89284972283326,10.256790278515862,132.97413068890964,failure,2,1
2.082541634898803,67.64390631700208,9.05482849304059,150.1575288122457,normal,0,2
4.04591452821485,86.74036365688443,12.857772532709149,138.4811074293984,failure,2,1
2.0655900776529763,65.63289263283602,8.492048778510494,147.08611160183335,normal,0,2
4.105607200909593,86.54204017393428,11.02700210221812,125.87597415883364,failure,2,1
3.249559924821521,81.2209725061254,10.293695849903006,144.54576419623484,degraded,1,0
1.9517256477817968,61.90168202315918,8.552134884297788,162.1850884385217,normal,0,2
2.83617876098569,78.98529568983048,9.827417647275102,138.30246811176522,degraded,1,0
